,cycle,capacity,SoH,resistance,CCCT,CVCT,CS_Name
130,131.0,1.0357670482221648,0.8157877844022353,0.1697088927030563,5774.845276733453,2712.586645232572,CS2_38
131,132.0,1.035774595595497,0.8157878811853072,0.1654992252588272,5772.998679978889,2717.852278869192,CS2_38
132,133.0,1.0357969572247443,0.815806808917841,0.1656488627195358,5766.015019628219,2720.477446110453,CS2_38
133,134.0,1.0357972637866777,0.815808548070634,0.1675759106874466,5745.796460975194,2768.227543604968,CS2_38
134,135.0,1.0174710108746805,0.806641939439538,0.1744232028722763,5656.378666032571,2946.1224466064014,CS2_38
135,136.0,1.0174721228912451,0.7883096596897213,0.1646879464387893,5554.356076072087,2948.2154542604694,CS2_38
136,137.0,1.0168454063367809,0.7974818987125625,0.1734552532434463,5542.96595454152,2979.011791245488,CS2_38
137,138.0,1.006940559204491,0.7516536473916153,0.1171404421329498,5629.527224147576,2683.734148747404,CS2_38
138,139.0,1.022850873487945,0.8066418531544001,0.1495439857244491,5520.308865912608,2924.292671795003,CS2_38
139,140.0,1.026617382503238,0.8066520840610711,0.1584841161966323,5623.191329810536,2831.8930671615526,CS2_38
140,141.0,1.031374137420783,0.8066631866317111,0.1633605509996414,5672.866515471367,2795.9261004742,CS2_38
141,142.0,1.0145221085666132,0.8067287926862114,0.1753929257392883,5609.111900378717,2966.027837108355,CS2_38
142,143.0,1.0161211766648015,0.8342882787192135,0.1792908310890197,5505.559047180926,2977.042567003868,CS2_38
143,144.0,1.0079117594604166,0.7424813291373601,0.09816375374794,5806.743958204904,2336.956437690233,CS2_38
144,145.0,1.0138437853416578,0.7608081297699725,0.1015005335211753,5784.680434735934,2375.7368652035257,CS2_38
145,146.0,1.0216741515797492,0.7516518226994722,0.0992439836263656,5875.64026033445,2216.78970977517,CS2_38
146,147.0,1.0219922694428971,0.7608332020155877,0.1029383987188339,5911.925033039392,2198.212719755087,CS2_38
147,148.0,1.0057045384339454,0.7424828071517622,0.1070877313613891,5847.891944353789,2347.487905348731,CS2_38
148,149.0,1.0050107633738328,0.7516440586220013,0.1081922128796577,5738.274531451963,2405.6896783532648,CS2_38
149,150.0,1.0060066768770102,0.760808614288671,0.1056560799479484,5729.318496320426,2384.5963623113057,CS2_38
150,151.0,1.0042972171868354,0.7333366193293094,0.0966285094618797,5802.899661032745,2256.536568694952,CS2_38
151,152.0,0.9985255390514004,0.7424813956531627,0.0951766073703765,5747.36805335166,2318.6744072897127,CS2_38
152,153.0,1.0138234645193414,0.7424713960281342,0.0942777320742607,5807.714741384087,2159.679645668992,CS2_38
153,154.0,1.014601638429304,0.7424815295729672,0.0927361771464347,5897.235974298921,2118.7755847349617,CS2_38
154,155.0,1.004429867061584,0.7424967551427009,0.0952628925442695,5909.738094639673,2081.712271067023,CS2_38
155,156.0,0.9981709328489788,0.7333185030885625,0.0980751663446426,5749.243686410307,2308.94087852948,CS2_38
156,157.0,1.0040551399416802,0.742478487712725,0.0967159494757652,5754.306132444472,2261.332452819537,CS2_38
157,158.0,0.9986121387717836,0.74247830978401,0.0943631306290626,5770.274571099028,2263.5822729266365,CS2_38
158,159.0,0.9956723524505554,0.7333140128583611,0.0958165004849433,5761.071588122693,2257.2699825988675,CS2_38
159,160.0,1.0060240798624165,0.7425529695323789,0.0943631306290626,5696.883905506838,2303.379867360054,CS2_38
160,161.0,1.012361672509723,0.7425414543171648,0.0934649929404258,5854.032058428158,2133.1188191246765,CS2_38
161,162.0,1.0065101500991285,0.7242082809412101,0.0934649929404258,5883.863238122111,2105.885601082671,CS2_38
162,163.0,0.9954381568355624,0.7333786422128773,0.0966285094618797,5785.9171084488335,2270.816655874485,CS2_38
163,164.0,0.9955200045866478,0.7241940856763021,0.0950904712080955,5701.43075111293,2295.2068180415954,CS2_38
164,165.0,0.9955826966215146,0.733297507959696,0.0958165004849433,5711.076431866095,2273.020456103899,CS2_38
165,166.0,0.995371912859394,0.7241136822625184,0.0951766073703765,5705.697350035276,2283.081935258815,CS2_38
166,167.0,0.997080620582528,0.7516444842621695,0.0958165004849433,5692.071519185207,2314.2220104974112,CS2_38
167,168.0,1.0056317560458792,0.7332949989512191,0.0943631306290626,5794.982987161726,2152.7893565021222,CS2_38
168,169.0,1.0064532003118745,0.742465765043978,0.092652253806591,5846.689111648244,2126.118932174926,CS2_38
169,170.0,1.0109818905745376,0.742455899129552,0.0934649929404258,5859.518812555529,2104.2911544135422,CS2_38
170,171.0,1.0113324950604892,0.7333065763673893,0.0935496538877487,5869.098091038351,2094.744896805845,CS2_38
171,172.0,1.011620689826079,0.7332926404586471,0.092652253806591,5875.442111935583,2084.3858936502947,CS2_38
172,173.0,1.012260352184136,0.7332948080983718,0.0919227078557014,5905.054299676849,2088.3400443588034,CS2_38
173,174.0,1.0125100969385816,0.7332979577099408,0.0917564779520034,5895.055172993452,2053.887641896901,CS2_38
174,175.0,1.0125291818745483,0.7332996706740558,0.0925684869289398,5897.024804521643,2060.450075525907,CS2_38
175,176.0,1.0125707174461365,0.7333012204969003,0.0917564779520034,5898.493555510067,2057.872169631126,CS2_38
176,177.0,1.012572017997104,0.7333072977909569,0.0932961329817771,5899.431242335646,2054.5129983277875,CS2_38
177,178.0,1.012621355148003,0.733288743645207,0.0911092311143875,5899.993802261772,2053.9976780841826,CS2_38
178,179.0,1.012733027489308,0.7332891206536998,0.0918395146727562,5902.572650583927,2048.356876024336,CS2_38
179,180.0,1.0130598060130789,0.7241384787873885,0.0918395146727562,5905.995307472127,2041.9041546892256,CS2_38
180,181.0,1.0132878401542575,0.7241415755890486,0.0909444764256477,5914.027451108326,2034.4670182625412,CS2_38
181,182.0,1.0140811555354927,0.7333033339632151,0.0902957543730735,5926.341200781928,2016.8897274404296,CS2_38
182,183.0,1.0142849089223471,0.7333184015500177,0.0911092311143875,5938.545813838835,2005.936999757134,CS2_38
183,184.0,0.99771936439492,0.7333115872247613,0.0933804884552955,5870.853625898599,2156.788741016295,CS2_38
184,185.0,0.9967641068997688,0.7241239755480348,0.0933804884552955,5755.448663723364,2224.192568389175,CS2_38
185,186.0,0.9965400901783504,0.7333172056987697,0.0949186757206916,5744.761490735284,2227.7551511388738,CS2_38
186,187.0,0.9963916228744862,0.7333142408200547,0.0950044989585876,5740.166814546683,2233.893776908168,CS2_38
187,188.0,0.9949491045511574,0.7333150793219604,0.0957299396395683,5725.697714391747,2258.6289655293804,CS2_38
188,189.0,1.0050743943151623,0.7333016992793187,0.0932961329817771,5756.323972719256,2154.7271009152755,CS2_38
189,190.0,1.0060465487180112,0.7332817884549517,0.0925684869289398,5849.613052113564,2101.713526938809,CS2_38
190,191.0,0.996821162842532,0.7241443460616428,0.0933804884552955,5868.333600382204,2070.448796085548,CS2_38
191,192.0,0.989877210171092,0.7333815538630646,0.0950044989585876,5706.290882072528,2304.1438177177915,CS2_38
192,193.0,0.9974297566286452,0.7333184719319698,0.0950904712080955,5676.44775568284,2335.143162671824,CS2_38
193,194.0,1.011737233575852,0.7424735271197495,0.091191828250885,5781.056551054748,2197.835029847971,CS2_38
194,195.0,1.0128235141471291,0.7333122558023227,0.0918395146727562,5870.23614588839,2128.884594207848,CS2_38
195,196.0,1.0042173791258164,0.7241555280357488,0.0940224677324295,5888.176137216746,2113.229374666378,CS2_38
196,197.0,0.9967258588919607,0.733303018659687,0.0950904712080955,5744.760535104935,2289.0196904542463,CS2_38
197,198.0,0.997567014951492,0.7333163538706843,0.0950044989585876,5736.32206848904,2261.6917368477443,CS2_38
198,199.0,0.9980146846152892,0.742472715103414,0.0941924899816513,5749.745280917356,2258.0828348982614,CS2_38
199,200.0,0.9969127319509368,0.7332944520889937,0.0942777320742607,5754.104547968585,2254.395667641525,CS2_38
200,201.0,1.004644140623229,0.7424630156535005,0.0935496538877487,5737.682217194451,2273.317079416316,CS2_38
201,202.0,1.0070645630644797,0.7332975838251032,0.0925684869289398,5841.955820289877,2121.135134955315,CS2_38
202,203.0,1.0123380118225818,0.7332798695625183,0.0910267755389213,5874.786995875082,2093.167686591536,CS2_38
203,204.0,0.9965961902364782,0.7332793889671119,0.0942777320742607,5818.562978332426,2240.380286293482,CS2_38
204,205.0,0.9967526965402356,0.7332902327720487,0.0950044989585876,5736.791584192484,2248.067136444006,CS2_38
205,206.0,0.996378209284458,0.7333008143502223,0.0943631306290626,5764.557336787606,2279.270040868927,CS2_38
206,207.0,0.9960696803600334,0.7333157057150519,0.0927361771464347,5736.667612154153,2240.0052893884717,CS2_38
207,208.0,1.00622603603067,0.7332878496107196,0.0917564779520034,5774.04350235124,2145.446770828712,CS2_38
208,209.0,1.0120578228348496,0.7332859865554108,0.0925684869289398,5874.099465734122,2076.6055969928566,CS2_38
209,210.0,1.0040390500687122,0.724150628854735,0.0902140364050865,5890.165034385049,2072.215762305132,CS2_38
210,211.0,0.9962835685844532,0.7333097543979281,0.0941924899816513,5759.8093238368165,2238.786414078233,CS2_38
211,212.0,0.9982746019841034,0.7332853774833731,0.0943631306290626,5749.106215441658,2208.6470190664404,CS2_38
212,213.0,1.006283651129077,0.7424668098416527,0.0925684869289398,5776.169873906794,2209.961024676595,CS2_38
213,214.0,1.0125375416016782,0.7332970275092658,0.0918395146727562,5886.4473971305415,2051.169606196636,CS2_38
214,215.0,1.0126466741904432,0.7241126891117653,0.0902957543730735,5925.981929886504,2055.607855594892,CS2_38
215,216.0,1.0128270801984285,0.7241085278911128,0.0909444764256477,5909.65459805436,2031.436474078044,CS2_38
216,217.0,1.0131011949207431,0.7241239605659012,0.0902140364050865,5914.593117593904,2033.9680092192136,CS2_38
217,218.0,1.0132819311784236,0.724110077059816,0.0923180729150772,5920.015585277521,2028.593370799732,CS2_38
218,219.0,1.013548064733222,0.724140673003998,0.0932119339704513,5923.750742509612,2025.5154708830523,CS2_38
219,220.0,1.0142186635606694,0.7332867058410995,0.0916735902428627,5935.14269421366,2004.7040154435672,CS2_38
220,221.0,1.0140569472451326,0.7333102061478032,0.0902140364050865,5941.206979277078,2003.2355235819125,CS2_38
221,222.0,1.014072521118793,0.7333037592742464,0.0901324748992919,5940.629142467573,1996.4232091270387,CS2_38
222,223.0,1.0141209325322789,0.7332843372175217,0.0902140364050865,5958.114037831314,2018.2824961153087,CS2_38
223,224.0,1.014258593183038,0.7332993797020826,0.0894822776317596,5944.020318203955,2001.345249547041,CS2_38
224,225.0,1.0143721576301694,0.7332919212064122,0.0917564779520034,5944.473995567358,2001.68921153422,CS2_38
225,226.0,1.0145206369092394,0.7333133031973235,0.0908623188734054,5946.068026142952,1996.0331365708844,CS2_38
226,227.0,1.0145247449125527,0.7333012508174804,0.0894012972712516,5948.974986854068,1994.142303651024,CS2_38
227,228.0,1.0145396009499523,0.7333766395238289,0.0880147740244865,5951.162782759289,1989.283271373948,CS2_38
228,229.0,1.0145878826925585,0.7333779873568871,0.0901324748992919,5950.147025653161,1987.4084778960096,CS2_38
229,230.0,1.0145527889237105,0.7333687673989084,0.0910267755389213,5951.382004761137,1991.0336111763029,CS2_38
230,231.0,0.9989362548651666,0.7242212198794991,0.0917564779520034,5890.751824498351,2120.431367388228,CS2_38
231,232.0,1.0040531845734344,0.724219658321112,0.0933804884552955,5782.749026669306,2188.8362418738543,CS2_38
232,233.0,0.9986488676575052,0.7333635381246942,0.0925684869289398,5791.609507763176,2187.53857836104,CS2_38
233,234.0,0.9966367576806232,0.724144124450025,0.092652253806591,5774.640622264415,2201.0375367379165,CS2_38
234,235.0,0.9955703174613127,0.7332963226525593,0.0949186757206916,5742.216300067841,2225.9431998797227,CS2_38
235,236.0,1.0055641471752594,0.7241286170818988,0.0916735902428627,5777.452922493452,2118.5265402566874,CS2_38
236,237.0,1.0067357447672642,0.733303101883309,0.0924013927578926,5866.119340062724,2065.2478358938824,CS2_38
237,238.0,0.9986317611705836,0.7241383920120152,0.0909444764256477,5886.4674740005285,2043.733575154096,CS2_38
238,239.0,0.995569787179431,0.733303884360719,0.0941074043512344,5753.576621322543,2228.505651057116,CS2_38
239,240.0,0.997475593780584,0.7333522970977295,0.0932961329817771,5721.669436274778,2241.084352701552,CS2_38
240,241.0,0.9974234374345132,0.7333548474814213,0.0941924899816513,5765.467210437204,2209.2562592236027,CS2_38
241,242.0,0.9898276539506689,0.7241993072410848,0.0950044989585876,5736.230799953726,2262.801622563238,CS2_38
242,243.0,1.0046749908512551,0.7333439019254473,0.0917564779520034,5755.013739801274,2150.13435687466,CS2_38
243,244.0,1.0055336877928915,0.7241768540344147,0.0925684869289398,5845.147182510955,2091.261796075589,CS2_38
244,245.0,0.9974817300153092,0.7150186319791186,0.0925684869289398,5862.774748698103,2055.949531595783,CS2_38
245,246.0,0.9894950278243368,0.7241992473359576,0.0941924899816513,5726.089932142539,2272.2541604069265,CS2_38
246,247.0,0.995307809113743,0.7333648573240387,0.0941924899816513,5699.354181676186,2263.6605703991954,CS2_38
247,248.0,0.9888455747492578,0.7241977674050684,0.0950044989585876,5711.089764757024,2266.004195467918,CS2_38
248,249.0,0.989374185560856,0.7333622672442566,0.0941924899816513,5681.119476351378,2278.504484126519,CS2_38
249,250.0,0.9959280253051316,0.733361521929119,0.0934649929404258,5674.978445368251,2338.425204307656,CS2_38
250,251.0,0.9982088103699892,0.724203634952781,0.0933804884552955,5779.049065131025,2143.1812710126687,CS2_38
251,252.0,1.0036013019109824,0.7333606403899571,0.0918395146727562,5812.114532269043,2112.057520257513,CS2_38
252,253.0,0.9883048053418624,0.7241912019148914,0.0934649929404258,5751.874469554779,2267.223846168694,CS2_38
253,254.0,0.9880546659558777,0.7241782724116163,0.0950044989585876,5671.38557450482,2294.066714572924,CS2_38
254,255.0,0.9890634460980448,0.7333712149659832,0.0949186757206916,5682.69894204571,2260.5204400858493,CS2_38
255,256.0,0.9877302848667432,0.7241225226935023,0.0941074043512344,5700.824669835827,2248.552246388106,CS2_38
256,257.0,0.9878218315287388,0.724133336695134,0.0941924899816513,5681.621493498387,2261.1922583826527,CS2_38
257,258.0,0.9974942644422388,0.7241327903623327,0.0924848616123199,5738.219731377525,2139.9157182104536,CS2_38
258,259.0,1.0030533567853586,0.7241259640658595,0.0910267755389213,5817.740804825909,2095.589616586396,CS2_38
259,260.0,0.9887482333924584,0.7241271494869159,0.0933804884552955,5824.758348980715,2096.571680072957,CS2_38
260,261.0,0.9873353082280264,0.7333050717321736,0.0949186757206916,5675.979650555411,2297.1133605199284,CS2_38
261,262.0,0.987175515109623,0.7241573058310329,0.0949186757206916,5671.589677677723,2268.332767632324,CS2_38
262,263.0,0.9873452075697828,0.724148363440779,0.0934649929404258,5654.119851123018,2298.3475999764632,CS2_38
263,264.0,0.9965152103852902,0.7241499717553568,0.0934649929404258,5668.590591532353,1227.9697400394944,CS2_38
264,265.0,0.9885218797375718,0.7241601491822202,0.0957299396395683,0.0,1057.4473240698967,CS2_38
265,266.0,0.9981172981558282,0.7241240542616064,0.0941924899816513,5694.434117745313,0.0,CS2_38
266,267.0,0.9983701481851686,0.7241317333184836,0.0924848616123199,5792.843706446813,2194.2255899623306,CS2_38
267,268.0,0.9876671550447405,0.7241330558348746,0.0949186757206916,5790.066589663511,2161.61709424491,CS2_38
268,269.0,0.9875379288646476,0.7333006576431708,0.0950904712080955,5710.6873010017225,2333.1413631209216,CS2_38
269,270.0,0.9866542771105292,0.724130262467798,0.0951766073703765,5621.278094414949,2383.9990309462446,CS2_38
270,271.0,0.9873639195020762,0.7150511621517256,0.0942777320742607,5604.919030268007,2388.3115769461,CS2_38
271,272.0,0.9868708391276056,0.7242113167156972,0.0959900841116905,4577.318038377186,2366.8528234634787,CS2_38
272,273.0,0.9867501225612176,0.724210550190218,0.0936344638466835,5645.628335212761,2375.055539240104,CS2_38
273,274.0,0.9958429347025588,0.7333704100023709,0.0934649929404258,5638.581390022053,2359.915254411764,CS2_38
274,275.0,0.997034259315004,0.7241873433059685,0.0925684869289398,5688.206834499062,2234.6688115588186,CS2_38
275,276.0,0.9898657836300044,0.7150446160277745,0.0924848616123199,5772.9783742246,2170.718683728286,CS2_38
276,277.0,0.9806893918141952,0.7242171155441492,0.0942777320742607,5791.839820236586,2153.112811713036,CS2_38
277,278.0,0.9867744422377016,0.7333817156246102,0.0958165004849433,5659.647226578556,2362.5401095634297,CS2_38
278,279.0,0.9804769483644946,0.7241960902447314,0.0965412110090255,5612.14299050557,2370.5868965325208,CS2_38
279,280.0,0.9805215512076524,0.7241984525179939,0.0943631306290626,5626.424890008551,2373.4304930349463,CS2_38
280,281.0,0.9866775296805018,0.7333633286768759,0.0973524823784828,5620.050302023883,2349.399717062144,CS2_38
281,282.0,0.9888137642781996,0.7241823396759404,0.0941074043512344,5589.440127660855,2420.92885348406,CS2_38
282,283.0,0.9894429807309656,0.7241898879032407,0.0927361771464347,5687.352038940531,2256.5915180738666,CS2_38
283,284.0,0.9792010686104462,0.7333572147634779,0.0966285094618797,5716.728671227145,2224.4539931582985,CS2_38
284,285.0,0.9786260538489072,0.733356332682286,0.0967159494757652,5654.836152772274,2376.198527368222,CS2_38
285,286.0,0.978571779914861,0.7333619439558294,0.0959032103419303,5573.267414333037,2416.7412827743683,CS2_38
286,287.0,0.9780814874845872,0.7241868415168484,0.0966285094618797,5577.096083579876,2390.5857652568666,CS2_38
287,288.0,0.97167876286919,0.72417050182386,0.0950904712080955,5579.2218195328605,2384.5861504908244,CS2_38
288,289.0,0.986322943837084,0.7241982687523906,0.0941924899816513,5550.36081340033,2430.8195626445813,CS2_38
289,290.0,0.9869723747591884,0.7333398157332068,0.0935496538877487,5602.864314885956,2284.9499369944388,CS2_38
290,291.0,0.9872707520358496,0.7241805956925376,0.0949186757206916,5675.619246025424,2239.420244626992,CS2_38
291,292.0,0.9875204951909492,0.7241791703023374,0.0929044857621193,5693.792069568444,2223.264698209357,CS2_38
292,293.0,0.9878472324477574,0.724181103905241,0.0941074043512344,5702.527290135797,2206.5932089484704,CS2_38
293,294.0,0.9883366194640866,0.7241884684009143,0.0925684869289398,5710.637551191874,2190.1095331063843,CS2_38
294,295.0,0.9888311932641812,0.7241766352253496,0.0934649929404258,5722.888110991218,2176.9558904164587,CS2_38
295,296.0,0.9888267979242092,0.7150340663768335,0.0941074043512344,5734.310736112646,2163.235900164291,CS2_38
296,297.0,0.9890045790293018,0.7241866565693169,0.0919227078557014,5743.26506656938,2155.376709833741,CS2_38
297,298.0,0.9888954053093136,0.7149863792508571,0.0916735902428627,5743.905911657494,2151.251999195665,CS2_38
298,299.0,0.9886581496438696,0.715001845986114,0.092006042599678,5750.094247855421,2140.033751836454,CS2_38
299,300.0,0.989046412680794,0.7241816598737015,0.0932961329817771,5747.388716353395,2144.8460271973745,CS2_38
300,301.0,0.9890654999254916,0.7241729102994419,0.0925684869289398,5743.734945246659,2148.252366954228,CS2_38
301,302.0,0.98914341561188,0.7241758037219928,0.0918395146727562,5761.017747713195,2117.3625689931214,CS2_38
302,303.0,0.9941817522481624,0.7241925887427204,0.0919227078557014,5756.501978872751,2126.4247934648884,CS2_38
303,304.0,0.9944385305665588,0.7241908844632413,0.0910267755389213,5761.518547019048,2116.628858696262,CS2_38
304,305.0,0.9944952130625724,0.724171697808635,0.0927361771464347,5768.222912089725,2112.926303404267,CS2_38
305,306.0,0.9790469535107628,0.7150244536936805,0.0941074043512344,5776.895479441038,2096.082430690818,CS2_38
306,307.0,0.971024274285801,0.7241904626975726,0.0958165004849433,5772.067422457563,2069.1436321458896,CS2_38
307,308.0,0.9778208007721988,0.7241783731630338,0.0942777320742607,5583.225761142501,2358.306834424264,CS2_38
308,309.0,0.9711257887340762,0.7241995544392956,0.0937194377183914,5561.508706815832,2331.354452711006,CS2_38
309,310.0,0.9699838708792724,0.7241888895005404,0.0959032103419303,5591.991183291364,2314.2140928903827,CS2_38
310,311.0,0.9789484738929934,0.724204887228937,0.0950904712080955,5552.553410386608,2356.055097016797,CS2_38
311,312.0,0.9858891647422622,0.7242067658877231,0.0941924899816513,5525.240763596958,2401.4180616124067,CS2_38
312,313.0,0.9861278985876036,0.7241915931152377,0.0942777320742607,5666.01322958176,2195.453510592575,CS2_38
313,314.0,0.969499134052592,0.7150223808654591,0.0950904712080955,5692.405566135072,2179.016848282714,CS2_38
314,315.0,0.9696883190388548,0.7241889438680332,0.0966285094618797,5611.837574805599,2362.63494937832,CS2_38
315,316.0,0.9693331847340316,0.7150245996672469,0.0951766073703765,5507.319004107907,2406.5710984509205,CS2_38
316,317.0,0.9692315013426918,0.7150351517037186,0.0959032103419303,5532.928696175397,2359.3382499290165,CS2_38
317,318.0,0.9622808689629304,0.7241975846434554,0.0967159494757652,5522.538735867478,2371.338201420498,CS2_38
318,319.0,0.9778396728996904,0.7242621502342295,0.0941924899816513,5542.009743855568,0.0,CS2_38
319,320.0,0.979857652396431,0.7150403579314524,0.0959900841116905,5636.824821938877,2272.5297658214117,CS2_38
320,321.0,0.9788656048214656,0.7241872527419302,0.0944486781954765,5515.427840964403,2560.1622904951573,CS2_38
321,322.0,0.98665190914167,0.7333535311654744,0.0950044989585876,5582.59854031008,2484.8352536918974,CS2_38
322,323.0,0.9877945028958112,0.7333781581486012,0.0934649929404258,5553.285912066229,2507.584741645718,CS2_38
323,324.0,0.988070594015847,0.7333543187974078,0.092820256948471,5660.165383194268,2327.450134538769,CS2_38
324,325.0,0.97172986547982,0.7242110235772957,0.0966285094618797,5679.870005651392,2299.935457738138,CS2_38
325,326.0,0.9716903740892718,0.7241759269119737,0.0967159494757652,5609.961047502235,2459.5391698475432,CS2_38
326,327.0,0.9715097059751162,0.7242128008841381,0.0959900841116905,5513.801621805891,2508.490826833804,CS2_38
327,328.0,0.9709305118081496,0.7242173661898845,0.0973524823784828,5530.2084559046925,2464.288814508473,CS2_38
328,329.0,0.9695422866864392,0.7241882220824033,0.0967159494757652,5513.271121094891,2481.210342141945,CS2_38
329,330.0,0.9789686815783402,0.7333703962941234,0.0971769168972969,5485.115466440198,2531.893848023523,CS2_38
330,331.0,0.9794416651379116,0.7241698560717859,0.0957299396395683,5537.335337411321,2360.995491595211,CS2_38
331,332.0,0.979680409421044,0.7241714889652435,0.0943631306290626,5613.994145007164,2318.7780164922588,CS2_38
332,333.0,0.9797674670431088,0.7241778375331989,0.0957299396395683,5626.291937900969,2297.841222374205,CS2_38
333,334.0,0.980249803091474,0.7241776467416701,0.092652253806591,5636.011425895704,2281.8728772949253,CS2_38
334,335.0,0.985830054694346,0.7241807380745247,0.0950044989585876,5642.949539053516,2267.123632573872,CS2_38
335,336.0,0.9860013698157154,0.7150197339144978,0.0927361771464347,5657.465732443932,2243.71806972957,CS2_38
336,337.0,0.9804300820483862,0.715002975841518,0.092820256948471,5666.54424377752,2233.6430303714587,CS2_38
337,338.0,0.9803126569276952,0.7150077435665537,0.0941924899816513,5669.779565083707,2230.4688414910925,CS2_38
338,339.0,0.9801527373685012,0.7150153485386486,0.0941924899816513,5665.1238560192,2228.0155390515574,CS2_38
339,340.0,0.9799486130086136,0.7150063108379058,0.092820256948471,5664.780542641674,2224.641345152195,CS2_38
340,341.0,0.9798632906885478,0.7150136524635662,0.0927361771464347,5662.437011114991,2217.406707684509,CS2_38
341,342.0,0.9798295313495656,0.715012512745844,0.0942777320742607,5661.59339556552,2214.8286536004744,CS2_38
342,343.0,0.9799224335850346,0.7150183261549967,0.0941924899816513,5662.468672399671,2210.5631494768318,CS2_38
343,344.0,0.9799022941408032,0.7150110748467254,0.0934649929404258,5665.313008746016,2202.68858660321,CS2_38
344,345.0,0.979857940228647,0.715012715467122,0.0934649929404258,5670.126168636431,2194.470074943325,CS2_38
345,346.0,0.9797063268146528,0.7150066699095733,0.0949186757206916,5671.439089549356,2190.5017221772,CS2_38
346,347.0,0.9695429435351232,0.7150034823082101,0.0950044989585876,5671.408284558798,2187.0174639235483,CS2_38
347,348.0,0.9617667517429602,0.724166288492835,0.0959032103419303,5669.330029592966,2172.4998784987256,CS2_38
348,349.0,0.9617166248138812,0.7241714995938018,0.0966285094618797,5489.241357074177,2426.461351260834,CS2_38
349,350.0,0.9608103172024504,0.7150229006274753,0.0959032103419303,5458.7726102721645,2434.4456448070705,CS2_38
350,351.0,0.9599386280250276,0.7150137668001779,0.0959032103419303,5451.069878238894,2451.2578030634904,CS2_38
351,352.0,0.968904699425428,0.7241864235914188,0.0959900841116905,5430.866197219235,2463.7574012881378,CS2_38
352,353.0,0.9703133218092954,0.7241853240466964,0.0963671058416366,5399.928945148015,2518.757172591286,CS2_38
353,354.0,0.97089655479244,0.7150105968616599,0.0957299396395683,5551.839439120609,2304.5287817047792,CS2_38
354,355.0,0.9599710699951128,0.7150148816171269,0.0973524823784828,5576.622617877671,2276.49863258854,CS2_38
355,356.0,0.9533440657296997,0.7150175820376863,0.0967159494757652,5506.212684524187,2441.430277054722,CS2_38
356,357.0,0.953335669530835,0.7058523826410648,0.0982525125145912,5405.491547599784,2491.3975361891207,CS2_38
357,358.0,0.953353290067046,0.7150199043797522,0.0967159494757652,5404.273097136291,2476.272734980681,CS2_38
358,359.0,0.9530309671440624,0.7150063472516881,0.0975286886096,5382.741471931164,2510.975348501175,CS2_38
359,360.0,0.9680238293898648,0.715011646502804,0.0951766073703765,5401.132688170765,2472.397835047741,CS2_38
360,361.0,0.9685603841755904,0.7150193420610591,0.0958165004849433,5447.431464768015,2355.792811194784,CS2_38
361,362.0,0.9597309731444812,0.7058586166611189,0.0967159494757652,5508.277274292137,2349.590229978843,CS2_38
362,363.0,0.9520701822979016,0.7150119039940984,0.0976170301437377,5543.826006270188,2252.591777584981,CS2_38
363,364.0,0.9527382887283978,0.7241737751818311,0.0974405109882354,5387.945372602844,2508.7719176085666,CS2_38
364,365.0,0.9511025185381864,0.7150060771833792,0.0983414277434349,5371.80409360904,2500.678520332265,CS2_38
365,366.0,0.9515000779608976,0.7150077477674619,0.0991541668772697,5363.429118198459,2538.318385422579,CS2_38
366,367.0,0.9593549265262382,0.724161911579323,0.0975286886096,5350.507565753884,2509.694123564521,CS2_38
367,368.0,0.960974965198913,0.7150042074773969,0.0951766073703765,5345.523021400673,2564.536906559369,CS2_38
368,369.0,0.9617178350456376,0.715091511669447,0.0950904712080955,5464.886407210259,2368.7772688333644,CS2_38
369,370.0,0.9598943469971878,0.715031853634253,0.09816375374794,5493.76279741968,2337.3877110672183,CS2_38
370,371.0,0.9534013732462904,0.715054454183378,0.0975286886096,5383.3515804694,2643.551485462229,CS2_38
371,372.0,0.961320288874802,0.7150003247818416,0.0975286886096,5371.648038561878,0.0,CS2_38
372,373.0,0.9680349989101936,0.7150040306480264,0.0966285094618797,5396.772127231336,2565.5850606118256,CS2_38
373,374.0,0.9607244599239628,0.7058500826555157,0.0950904712080955,5482.995000526702,2392.93280728277,CS2_38
374,375.0,0.95119143146564,0.7150196814635217,0.098519742488861,5508.917735889452,2358.090032572334,CS2_38
375,376.0,0.951390677018444,0.7150197534690121,0.0990645214915275,5392.460767135402,2541.818384046026,CS2_38
376,377.0,0.9511311087585532,0.715012247764953,0.0990645214915275,5330.803997955285,2556.724398069433,CS2_38
377,378.0,0.9507271291708858,0.7150061321471817,0.0991541668772697,5336.088486025576,2555.41171047806,CS2_38
378,379.0,0.9511393250253706,0.7150028805741271,0.0984305068850517,5334.178953407711,2551.583581307233,CS2_38
379,380.0,0.9596494487883528,0.7150098721135051,0.0966285094618797,5398.525086956361,,CS2_38
380,381.0,0.9598673543902436,0.7150265503398503,0.0959900841116905,5465.213177457277,2437.7752445891965,CS2_38
381,382.0,0.9601202098257856,0.7150175510547079,0.0974405109882354,5455.6520639706,2390.026437119086,CS2_38
382,383.0,0.9603045072106686,0.7058518979330743,0.09816375374794,5464.761845193396,2374.323741073924,CS2_38
383,384.0,0.9612145010981988,0.7150163228618405,0.0943631306290626,5472.324663102656,2358.980791126727,CS2_38
